,Document_starts,Text,Gold_BSC_seq_integrateIF,Gold_IBCC
106100,0,make,1,1
106101,0,up,1,1
106102,0,the,1,1
106103,0,NES,1,1
106104,0,were,1,1
106105,0,selected,1,1
106106,0,for,1,1
106107,0,their,1,1
106108,0,ability,1,1
106109,0,to,1,1
106110,0,perform,1,1
106111,0,in,1,1
106112,0,tandem,1,1
106113,0,to,1,1
106114,0,produce,1,2
106115,0,clean,1,0
106116,0,",",1,0
106117,0,safe,1,0
106118,0,",",1,0
106119,0,and,1,0
106120,0,dependable,1,0
106121,0,energy,1,0
106122,0,in,1,0
106123,0,an,1,0
106124,0,environmentally,1,0
106125,0,conscious,1,0
106126,0,manner,1,0
106127,0,.,1,1
106128,1,PFWS,1,1
106129,0,supports,1,1
106130,0,Industry,1,1
106131,0,Partnerships,1,1
106132,0,that,1,1
106133,0,are,1,1
106134,0,creating,1,1
106135,0,employment,1,1
106136,0,and,1,1
106137,0,advancement,1,1
106138,0,opportunities,1,1
106139,0,for,1,1
106140,0,lower,1,1
106141,0,-,1,1
106142,0,skilled,1,1
106143,0,adults,1,1
106144,0,.,1,1
106145,1,Besides,1,1
106146,0,",",1,1
106147,0,if,1,1
106148,0,Japan,1,1
106149,0,stops,1,1
106150,0,reprocessing,1,1
106151,0,",",1,1
106152,0,it,1,1
106153,0,will,1,1
106154,0,definitely,1,1
106155,0,weaken,1,1
106156,0,other,1,1
106157,0,countries,1,1
106158,0,',1,1
106159,0,-,1,1
106160,0,-,1,1
106161,0,especially,1,1
106162,0,South,1,1
106163,0,Korea,1,1
106164,0,',1,1
106165,0,s,1,1
106166,0,-,1,1
106167,0,-,1,1
106168,0,arguments,1,1
106169,0,for,1,1
106170,0,domestic,1,1
106171,0,reprocessing,1,1
106172,0,technology,1,1
106173,0,development,1,1
106174,0,.,1,1
106175,1,The,1,1
106176,0,purpose,1,1
106177,0,of,1,1
106178,0,such,1,1
106179,0,inspections,1,1
106180,0,would,1,1
106181,0,be,1,1
106182,0,to,1,1
106183,0,ensure,1,1
106184,0,that,1,1
106185,0,the,1,1
106186,0,weapons,1,1
106187,0,are,1,1
106188,0,properly,1,1
106189,0,locked,1,1
106190,0,up,1,1
106191,0,.,1,1
106192,1,an,1,1
106193,0,hour,1,1
106194,0,with,1,1
106195,0,further,1,1
106196,0,increases,1,1
106197,0,so,1,1
106198,0,that,1,1
106199,0,it,1,1
106200,0,is,1,1
106201,0,pegged,1,1
106202,0,to,1,1
106203,0,two,1,1
106204,0,-,1,1
106205,0,thirds,1,1
106206,0,of,1,1
106207,0,the,1,1
106208,0,New,1,1
106209,0,Zealand,1,1
106210,0,average,1,1
106211,0,ordinary,1,1
106212,0,time,1,1
106213,0,wage,1,1
106214,0,Increase,1,1
106215,0,training,1,1
106216,0,minimum,1,1
106217,0,wage,1,1
106218,0,rate,1,1
106219,0,to,1,1
106220,0,90,1,1
106221,0,%,1,1
106222,0,of,1,1
106223,0,the,1,1
106224,0,Adult,1,1
106225,0,minimum,1,1
106226,0,wage,1,1
106227,1,caught,1,1
106228,0,out,1,1
106229,0,civic,1,1
106230,0,watchdog,1,1
106231,0,group,1,1
106232,0,",",1,1
106233,0,operating,1,1
106234,0,through,1,1
106235,0,official,1,1
106236,0,meetings,1,1
106237,0,",",1,1
106238,0,including,1,1
106239,0,the,1,1
106240,0,minimum,1,1
106241,0,wage,1,1
106242,0,",",1,1
106243,0,vulnerable,1,1
106244,0,businesses,1,1
106245,0,plan,1,1
106246,0,to,1,1
106247,0,create,1,1
106248,0,an,1,1
106249,0,atmosphere,1,1
106250,0,to,1,1
106251,0,comply,1,1
106252,0,with,1,1
106253,0,the,1,1
106254,0,minimum,1,1
106255,0,wage,1,1
106256,0,",",1,1
106257,0,he,1,1
106258,0,said,1,1
106259,0,.,1,1
106260,1,This,2,2
106261,0,concept,0,0
106262,0,could,0,0
106263,0,potentially,0,0
106264,0,satisfy,0,0
106265,0,various,0,0
106266,0,energy,0,0
106267,0,demands,0,0
106268,0,and,0,0
106269,0,improve,0,0
106270,0,reliability,0,0
106271,0,",",0,0
106272,0,robustness,0,0
106273,0,and,0,0
106274,0,resilience,0,0
106275,0,for,0,0
106276,0,the,0,0
106277,0,entire,0,0
106278,0,system,0,0
106279,0,as,0,0
106280,0,a,0,0
106281,0,whole,0,0
106282,0,",",1,1
106283,0,along,1,1
106284,0,with,1,1
106285,0,economic,1,1
106286,0,and,1,1
106287,0,net,1,1
106288,0,efficiency,1,1
106289,0,gains,1,1
106290,0,.,1,1
106291,1,While,1,1
106292,0,scientists,1,1
106293,0,have,1,1
106294,0,not,1,1
106295,0,cloned,1,1
106296,0,an,1,1
106297,0,entire,1,1
106298,0,human,1,1
106299,0,",",1,1
106300,0,this,2,2
106301,0,little,0,0
106302,0,girl,0,0
106303,0,was,0,0
106304,0,treated,0,0
106305,0,with,0,0
106306,0,cloned,0,0
106307,0,skin,0,0
106308,0,grown,0,0
106309,0,in,0,0
106310,0,the,0,0
106311,0,US,0,0
106312,0,after,0,0
106313,0,an,0,0
106314,0,accident,0,0
106315,0,left,0,0
106316,0,her,0,0
106317,0,with,0,0
106318,0,burns,0,0
106319,0,on,0,0
106320,0,80,0,0
106321,0,percent,1,0
106322,0,of,1,0
106323,0,her,1,0
106324,0,body,1,0
106325,0,.,1,1
106326,1,The,1,1
106327,0,conflict,1,1
106328,0,between,1,1
106329,0,state,1,1
106330,0,and,1,1
106331,0,federal,1,1
106332,0,marijuana,1,1
106333,0,laws,1,1
106334,0,is,1,1
106335,0,likely,1,1
106336,0,to,1,1
106337,0,continue,1,1
106338,0,and,1,1
106339,0,ultimately,1,1
106340,0,require,1,1
106341,0,resolution,1,1
106342,0,",",1,1
106343,0,possibly,1,1
106344,0,in,1,1
106345,0,a,1,1
106346,0,decision,1,1
106347,0,by,1,1
106348,0,the,1,1
106349,0,Supreme,1,1
106350,0,Court,1,1
106351,0,.,1,1
106352,1,a,1,1
106353,0,failure,1,1
106354,0,of,1,1
106355,0,a,1,1
106356,0,computer,1,1
106357,0,or,1,1
106358,0,a,1,1
106359,0,node,1,1
106360,0,),1,1
106361,0,or,1,1
106362,0,other,1,1
106363,0,failures,1,1
106364,0,may,1,1
106365,0,result,1,1
106366,0,in,1,1
106367,0,the,1,1
106368,0,copies,1,1
106369,0,of,1,1
106370,0,the,1,1
106371,0,clone,1,1
106372,0,data,1,1
106373,0,maps,1,1
106374,0,failing,1,1
106375,0,to,1,1
106376,0,be,1,1
106377,0,identical,1,1
106378,0,.,1,1
106379,1,We,1,1
106380,0,believe,1,1
106381,0,that,1,1
106382,0,the,1,1
106383,0,abolition,1,1
106384,0,of,1,1
106385,0,the,1,1
106386,0,death,1,1
106387,0,penalty,1,1
106388,0,contributes,1,1
106389,0,to,1,1
106390,0,enhancement,1,3
106391,0,of,1,4
106392,0,human,1,4
106393,0,dignity,1,4
106394,0,and,1,4
106395,0,progressive,1,4
106396,0,development,1,4
106397,0,of,1,4
106398,0,human,1,4
106399,0,rights,1,4
106400,0,.,1,1
106401,1,Setting,1,1
106402,0,a,1,1
106403,0,rate,1,1
106404,0,that,1,1
106405,0,provides,1,1
106406,0,workers,1,1
106407,0,with,1,1
106408,0,a,1,1
106409,0,sustainable,1,1
106410,0,wage,1,1
106411,0,",",1,1
106412,0,while,1,1
106413,0,minimizing,1,1
106414,0,the,1,1
106415,0,impact,1,1
106416,0,on,1,1
106417,0,unemployment,1,1
106418,0,",",1,1
106419,0,requires,1,1
106420,0,a,1,1
106421,0,delicate,1,1
106422,0,balancing,1,1
106423,0,act,1,1
106424,0,.,1,1
106425,1,The,1,1
106426,0,fact,1,1
106427,0,is,1,1
106428,0,",",1,1
106429,0,increasingly,1,1
106430,0,abortion,2,2
106431,0,is,0,0
106432,0,unlikely,0,0
106433,0,to,0,0
106434,0,be,0,0
106435,0,a,0,0
106436,0,spur,0,0
106437,0,of,0,0
106438,0,the,0,0
106439,0,minute,0,0
106440,0,decision,0,0
106441,0,.,1,1
106442,1,As,1,1
106443,0,time,1,1
106444,0,went,1,1
106445,0,by,1,1
106446,0,and,1,1
106447,0,the,1,1
106448,0,numbers,1,1
106449,0,of,1,1
106450,0,abortions,1,1
106451,0,skyrocketed,1,1
106452,0,",",1,1
106453,0,groups,1,1
106454,0,like,1,1
106455,0,Feminists,1,1
106456,0,for,1,1
106457,0,Life,1,1
106458,0,and,1,1
106459,0,Women,1,1
106460,0,Exploited,1,1
106461,0,by,1,1
106462,0,Abortion,1,1
106463,0,(,1,1
106464,0,WEBA,1,1
106465,0,),1,1
106466,0,increased,1,1
106467,0,awareness,1,1
106468,0,that,1,1
106469,0,women,3,3
106470,0,",",4,4
106471,0,too,4,4
106472,0,",",4,4
106473,0,were,4,4
106474,0,being,4,4
106475,0,hurt,4,4
106476,0,by,4,4
106477,0,abortion,4,4
106478,0,.,1,1
106479,1,For,1,1
106480,0,the,1,1
106481,0,local,1,1
106482,0,freestanding,1,1
106483,0,abortion,1,1
106484,0,facility,1,1
106485,0,in,1,1
106486,0,your,1,1
106487,0,community,1,1
106488,0,",",1,1
106489,0,with,1,1
106490,0,far,1,1
106491,0,inferior,1,1
106492,0,quality,1,1
106493,0,of,1,1
106494,0,care,1,1
106495,0,",",1,1
106496,0,the,1,1
106497,0,number,1,1
106498,0,of,1,1
106499,0,such,1,1
106500,0,infections,1,1
106501,0,will,1,1
106502,0,be,1,1
106503,0,at,1,1
106504,0,least,1,1
106505,0,double,1,1
106506,0,that,1,1
106507,0,of,1,1
106508,0,such,1,1
106509,0,a,1,1
106510,0,medical,1,1
106511,0,center,1,1
106512,0,.,1,1
106513,0,"""",1,1
106514,1,Going,1,1
106515,0,by,1,1
106516,0,the,1,1
106517,0,age,1,1
106518,0,and,1,1
106519,0,community,1,1
106520,0,",",1,1
106521,0,the,3,3
106522,0,young,4,4
106523,0,people,4,4
106524,0,are,4,4
106525,0,at,4,4
106526,0,a,4,4
106527,0,higher,4,4
106528,0,risk,4,4
106529,0,of,4,4
106530,0,side,4,4
106531,0,-,4,4
106532,0,effects,4,4
106533,0,of,4,4
106534,0,Marijuana,4,4
106535,0,and,4,4
106536,0,blacks,4,3
106537,0,are,4,4
106538,0,more,4,4
106539,0,likely,4,4
106540,0,to,4,4
106541,0,take,4,4
106542,0,to,4,4
106543,0,the,4,4
106544,0,addiction,1,4
106545,0,.,1,1
106546,0,"""",1,1
106547,1,For,1,1
106548,0,a,1,1
106549,0,device,1,1
106550,0,with,1,1
106551,0,many,1,1
106552,0,bad,1,1
106553,0,sectors,1,1
106554,0,",",1,1
106555,0,you,1,1
106556,0,can,1,1
106557,0,enter,1,1
106558,0,a,1,1
106559,0,maximum,1,1
106560,0,number,1,1
106561,0,of,1,1
106562,0,read,1,1
106563,0,errors,1,1
106564,0,the,1,1
106565,0,device,1,1
106566,0,can,1,1
106567,0,encounter,1,1
106568,0,before,1,1
106569,0,it,1,1
106570,0,is,1,1
106571,0,skipped,1,1
106572,0,and,1,1
106573,0,the,1,1
106574,0,maximum,1,1
106575,0,number,1,1
106576,0,of,1,1
106577,0,errors,1,1
106578,0,you,1,1
106579,0,want,1,1
106580,0,to,1,1
106581,0,be,1,1
106582,0,displayed,1,1
106583,0,in,1,1
106584,0,the,1,1
106585,0,error,1,1
106586,0,report,1,1
106587,0,.,1,1
106588,1,They,1,1
106589,0,cite,1,1
106590,0,the,1,3
106591,0,lack,1,4
106592,0,of,1,4
106593,0,procedure,1,4
106594,0,for,1,4
106595,0,dealing,1,4
106596,0,with,1,4
106597,0,nuclear,1,4
106598,0,waste,1,4
106599,0,as,1,1
106600,0,a,1,1
106601,0,major,1,1
106602,0,issue,1,1
106603,0,and,1,1
106604,0,think,1,1
106605,0,that,1,1
106606,0,money,3,3
106607,0,spent,4,4
106608,0,on,4,4
106609,0,developing,4,4
106610,0,nuclear,4,4
106611,0,energy,4,4
106612,0,would,4,4
106613,0,not,4,4
106614,0,have,4,4
106615,0,as,4,4
106616,0,great,4,4
106617,0,an,4,4
106618,0,impact,1,4
106619,0,on,1,4
106620,0,the,1,4
106621,0,environment,1,4
106622,0,as,1,4
106623,0,investing,1,4
106624,0,in,1,4
106625,0,truly,1,4
106626,0,renewable,1,4
106627,0,sources,1,4
106628,0,.,1,1
106629,1,Kwh,1,1
106630,0,making,1,1
106631,0,it,1,1
106632,0,very,1,1
106633,0,attractive,1,1
106634,0,to,1,1
106635,0,construct,1,1
106636,0,hydro,1,1
106637,0,plants,1,1
106638,0,.,1,1
106639,1,Does,1,1
106640,0,your,1,1
106641,0,School,1,1
106642,0,Uniforms,1,1
106643,0,Supplier,1,1
106644,0,help,1,1
106645,0,you,1,1
106646,0,make,1,1
106647,0,a,1,1
106648,0,lasting,1,1
106649,0,footprint,1,1
106650,0,of,1,1
106651,0,success,1,1
106652,0,?,1,1
106653,1,These,1,1
106654,0,School,1,1
106655,0,Uniform,1,1
106656,0,Fabrics,1,1
106657,0,are,1,1
106658,0,huge,1,1
106659,0,demand,1,1
106660,0,in,1,1
106661,0,the,1,1
106662,0,market,1,1
106663,0,due,1,1
106664,0,to,1,1
106665,0,high,1,1
106666,0,quality,1,1
106667,0,and,1,1
106668,0,durability,1,1
106669,0,.,1,1
106670,1,22,1,1
106671,0,-,1,1
106672,0,Things,1,1
106673,0,scientists,1,1
106674,0,have,1,1
106675,0,cloned,1,1
106676,0,These,1,1
106677,0,three,1,1
106678,0,generations,1,1
106679,0,of,1,1
106680,0,cloned,1,1
106681,0,mice,1,1
106682,0,were,1,1
106683,0,created,1,1
106684,0,by,1,1
106685,0,a,1,1
106686,0,relatively,1,1
106687,0,simple,1,1
106688,0,cloning,1,1
106689,0,techique,1,1
106690,0,discovered,1,1
106691,0,by,1,1
106692,0,scientists,1,1
106693,0,at,1,1
106694,0,the,1,1
106695,0,University,1,1
106696,0,of,1,1
106697,0,Hawaii,1,1
106698,0,in,1,1
106699,0,1998,1,1
106700,0,.,1,1
106701,1,Based,3,3
106702,0,on,4,4
106703,0,the,4,4
106704,0,available,4,4
106705,0,evidence,4,4
106706,0,for,4,4
106707,0,what,4,4
106708,0,possible,4,4
106709,0,reason,4,4
106710,0,could,4,4
106711,0,anyone,4,4
106712,0,demand,4,4
106713,0,gun,4,4
106714,0,control,4,4
106715,0,or,4,4
106716,0,gun,4,4
106717,0,control,4,4
106718,0,laws,4,4
106719,0,?,1,1
106720,1,on,1,1
106721,0,the,1,1
106722,0,privilege,1,1
106723,0,"""",1,1
106724,0,of,1,1
106725,0,selling,1,1
106726,0,handguns,1,1
106727,0,as,1,1
106728,0,a,1,1
106729,0,way,1,1
106730,0,of,1,1
106731,0,disarming,1,1
106732,0,"""",1,1
106733,0,the,1,1
106734,0,son,1,1
106735,0,of,1,1
106736,0,Ham,1,1
106737,0,",",1,1
106738,0,"""",1,1
106739,0,whose,1,1
106740,0,"""",1,1
106741,0,cowardly,1,1
106742,0,practice,1,1
106743,0,of,1,1
106744,0,',1,1
106745,0,toting,1,1
106746,0,',1,1
106747,0,guns,1,2
106748,0,has,1,0
106749,0,been,1,0
106750,0,one,1,0
106751,0,of,1,0
106752,0,the,1,0
106753,0,most,1,0
106754,0,fruitful,1,0
106755,0,sources,1,0
106756,0,of,1,0
106757,0,crime,1,0
106758,0,.,1,1
106759,0,.,1,1
106760,0,.,1,1
106761,0,.,1,1
106762,1,Washington,1,1
106763,0,indexed,1,1
106764,0,its,1,1
106765,0,wage,1,1
106766,0,through,1,1
106767,0,the,1,1
106768,0,most,1,1
106769,0,recent,1,1
106770,0,recession,1,1
106771,0,with,1,1
106772,0,no,1,1
106773,0,ill,1,1
106774,0,-,1,1
106775,0,effects,1,1
106776,0,;,1,1
106777,0,during,1,1
106778,0,that,1,1
106779,0,period,1,1
106780,0,",",1,1
106781,0,low,2,2
106782,0,-,0,0
106783,0,wage,0,0
106784,0,sectors,0,0
106785,0,of,0,0
106786,0,the,0,0
106787,0,economy,0,0
106788,0,that,0,0
106789,0,are,0,0
106790,0,affected,0,0
106791,0,by,0,0
106792,0,the,0,0
106793,0,minimum,0,0
106794,0,wage,0,0
106795,0,actually,0,0
106796,0,outperformed,0,0
106797,0,higher,0,0
106798,0,-,0,0
106799,0,wage,0,0
106800,0,sectors,0,0
106801,0,.,1,1
106802,1,Many,3,3
106803,0,people,4,4
106804,0,fail,4,4
106805,0,to,4,4
106806,0,appreciate,4,4
106807,0,the,4,4
106808,0,sheer,4,4
106809,0,magnitude,4,4
106810,0,of,4,4
106811,0,bloodshed,4,4
106812,0,",",4,4
106813,0,suffering,4,4
106814,0,",",4,4
106815,0,and,4,4
106816,0,death,4,4
106817,0,that,4,4
106818,0,legalized,4,4
106819,0,abortion,4,4
106820,0,has,4,4
106821,0,introduced,4,4
106822,0,into,4,4
106823,0,the,4,4
106824,0,human,4,4
106825,0,experience,4,4
106826,0,a,4,4
106827,0,both,4,4
106828,0,in,4,4
106829,0,the,4,4
106830,0,United,4,4
106831,0,States,4,4
106832,0,and,1,4
106833,0,worldwide,1,4
106834,0,.,1,1
106835,1,They,1,1
106836,0,argue,1,1
106837,0,that,1,1
106838,0,there,3,3
106839,0,is,4,4
106840,0,no,4,4
106841,0,convincing,4,4
106842,0,evidence,4,4
106843,0,of,4,4
106844,0,a,4,4
106845,0,deterrent,4,4
106846,0,effect,4,4
106847,0,from,4,4
106848,0,capital,4,4
106849,0,punishment,4,4
106850,0,.,1,1
106851,1,In,1,1
106852,0,repeated,1,1
106853,0,studies,1,1
106854,0,since,1,1
106855,0,the,1,1
106856,0,early,1,1
106857,0,1980s,1,1
106858,0,",",1,1
106859,0,leading,1,1
106860,0,experts,1,1
106861,0,have,1,1
106862,0,concluded,1,1
106863,0,that,1,1
106864,0,abortion,2,2
106865,0,does,0,0
106866,0,not,0,0
106867,0,pose,0,0
106868,0,a,0,0
106869,0,hazard,0,0
106870,0,to,0,0
106871,0,womenas,0,0
106872,0,mental,0,0
106873,0,health,0,0
106874,0,.,1,1
106875,1,Not,1,1
106876,0,only,1,1
106877,0,that,1,1
106878,0,but,1,1
106879,0,the,3,3
106880,0,kilts,4,4
106881,0,can,4,4
106882,0,',4,4
106883,0,t,4,4
106884,0,be,4,4
106885,0,put,4,4
106886,0,in,4,4
106887,0,a,4,4
106888,0,washing,4,4
106889,0,machine,4,4
106890,0,so,4,4
106891,0,you,4,4
106892,0,have,4,4
106893,0,to,4,4
106894,0,either,4,4
106895,0,get,4,4
106896,0,them,4,4
106897,0,dry,4,4
106898,0,-,4,4
106899,0,cleaned,4,4
106900,0,(,4,4
106901,0,expensive,4,4
106902,0,),4,4
106903,0,or,4,4
106904,0,hand,4,4
106905,0,-,4,4
106906,0,washed,4,4
106907,0,(,4,4
106908,0,less,4,4
106909,0,effective,4,4
106910,0,and,4,4
106911,0,time,4,4
106912,0,consuming,4,4
106913,0,),1,1
106914,0,.,1,1
106915,1,What,1,1
106916,0,is,1,1
106917,0,absolute,1,1
106918,0,is,1,1
106919,0,that,1,1
106920,0,the,1,1
106921,0,executive,1,1
106922,0,branch,1,1
106923,0,can,1,1
106924,0,reduce,1,1
106925,0,sentences,1,1
106926,0,and,1,1
106927,0,the,1,1
106928,0,legislature,1,1
106929,0,can,1,1
106930,0,change,1,1
106931,0,the,1,1
106932,0,laws,1,1
106933,0,and,1,1
106934,0,make,1,1
106935,0,them,1,1
106936,0,retroactive,1,1
106937,0,",",1,1
106938,0,if,1,1
106939,0,it,1,1
106940,0,benefits,1,1
106941,0,the,1,1
106942,0,criminal,1,1
106943,0,",",1,1
106944,0,thereby,1,1
106945,0,offering,1,1
106946,0,two,1,1
106947,0,avenues,1,1
106948,0,for,1,1
106949,0,parole,1,1
106950,0,in,1,1
106951,0,"""",1,1
106952,0,absolutely,1,1
106953,0,"""",1,1
106954,0,no,1,1
106955,0,-,1,1
106956,0,parole,1,1
106957,0,cases,1,1
106958,0,.,1,1
106959,1,Additionally,1,1
106960,0,",",1,1
106961,0,students,3,3
106962,0,may,4,4
106963,0,not,4,4
106964,0,avoid,4,4
106965,0,the,4,4
106966,0,people,4,4
106967,0,they,4,4
106968,0,need,4,4
106969,0,to,4,4
106970,0,avoid,4,4
106971,0,that,4,4
106972,0,are,4,4
106973,0,trouble,4,4
106974,0,makers,4,4
106975,0,because,4,4
106976,0,their,4,4
106977,0,clothing,4,4
106978,0,doesn't,4,4
106979,0,"""give",4,4
106980,0,them,4,4
106981,0,away,4,4
106982,0,.,1,1
106983,0,"""",1,1
106984,1,The,3,3
106985,0,evidence,4,4
106986,0,as,4,4
106987,0,a,4,4
106988,0,whole,4,4
106989,0,still,4,4
106990,0,gives,4,4
106991,0,no,4,4
106992,0,support,4,4
106993,0,to,4,4
106994,0,the,4,4
106995,0,deterrent,4,4
106996,0,hypothesis,4,4
106997,0,.,1,1
106998,1,The,1,1
106999,0,advantages,1,1
107000,0,of,1,1
107001,0,corporal,1,1
107002,0,punishment,1,1
107003,0,It,2,2
107004,0,helps,0,0
107005,0,to,0,0
107006,0,serve,0,0
107007,0,as,0,0
107008,0,a,0,0
107009,0,deterrent,0,0
107010,0,.,1,1
107011,1,By,1,1
107012,0,a,1,1
107013,0,seven,1,1
107014,0,-,1,1
107015,0,point,1,1
107016,0,margin,1,1
107017,0,",",1,1
107018,0,the,1,1
107019,0,public,1,1
107020,0,currently,1,1
107021,0,says,1,1
107022,0,it,1,1
107023,0,is,1,1
107024,0,more,1,1
107025,0,important,1,1
107026,0,to,1,1
107027,0,control,1,1
107028,0,gun,1,1
107029,0,ownership,1,1
107030,0,(,1,1
107031,0,49,1,1
107032,0,%,1,1
107033,0,),1,1
107034,0,than,1,1
107035,0,to,1,1
107036,0,protect,1,1
107037,0,the,1,1
107038,0,right,1,1
107039,0,of,1,1
107040,0,Americans,1,1
107041,0,to,1,1
107042,0,own,1,1
107043,0,guns,1,1
107044,0,(,1,1
107045,0,42,1,1
107046,0,%,1,1
107047,0,),1,1
107048,0,.,1,1
107049,1,The,1,1
107050,0,most,1,1
107051,0,common,1,1
107052,0,argument,1,1
107053,0,in,1,1
107054,0,support,1,1
107055,0,of,1,1
107056,0,the,1,1
107057,0,minimum,1,1
107058,0,wage,1,1
107059,0,is,1,1
107060,0,that,1,1
107061,0,it,2,2
107062,0,protects,0,0
107063,0,the,0,0
107064,0,workers,0,0
107065,0,at,0,0
107066,0,the,0,0
107067,0,lowest,0,0
107068,0,rung,0,0
107069,0,of,0,0
107070,0,the,0,0
107071,0,socio,0,0
107072,0,-,0,0
107073,0,economic,0,0
107074,0,ladder,0,0
107075,0,.,1,1
107076,1,There,2,2
107077,0,is,0,0
107078,0,no,0,0
107079,0,danger,0,0
107080,0,in,0,0
107081,0,cloning,0,0
107082,0,a,0,0
107083,0,clone,0,0
107084,0,of,0,0
107085,0,a,0,0
107086,0,clone,0,0
107087,0,of,0,0
107088,0,a,0,0
107089,0,clone,0,0
107090,0,.,1,1
107091,1,It,1,1
107092,0,does,1,1
107093,0,not,1,1
107094,0,help,1,1
107095,0,that,1,1
107096,0,a,1,1
107097,0,lot,1,1
107098,0,of,1,1
107099,0,administrators,1,1
107100,0,and,1,1
107101,0,teachers,1,1
107102,0,are,1,1
107103,0,afraid,1,1
107104,0,of,1,1
107105,0,students,1,1
107106,0,",",1,1
107107,0,nonsense,1,1
107108,0,like,1,1
107109,0,this,1,1
107110,0,just,1,1
107111,0,creates,1,1
107112,0,a,1,1
107113,0,self,1,1
107114,0,-,1,1
107115,0,fulfilling,1,1
107116,0,prophecy,1,1
107117,0,that,1,1
107118,0,students,1,3
107119,0,who,1,4
107120,0,are,1,4
107121,0,disciplined,1,4
107122,0,for,1,4
107123,0,uniform,1,4
107124,0,problems,3,4
107125,0,are,4,4
107126,0,likely,4,4
107127,0,to,4,4
107128,0,resent,4,4
107129,0,authority,4,4
107130,0,.,1,1
107131,1,These,1,1
107132,0,problems,1,1
107133,0,are,1,1
107134,0,becoming,1,1
107135,0,serious,1,1
107136,0,due,1,1
107137,0,to,1,1
107138,0,ever,1,2
107139,0,-,1,0
107140,0,increasing,1,0
107141,0,use,1,0
107142,0,of,1,0
107143,0,the,1,0
107144,0,fossil,1,0
107145,0,fuels,1,0
107146,0,which,1,1
107147,0,are,1,1
107148,0,not,1,1
107149,0,likely,1,1
107150,0,to,1,1
107151,0,last,1,1
107152,0,too,1,1
107153,0,long,1,1
107154,0,.,1,1
107155,1,Owing,1,1
107156,0,to,1,1
107157,0,the,1,1
107158,0,broad,1,1
107159,0,experience,1,1
107160,0,of,1,1
107161,0,our,1,1
107162,0,skilled,1,1
107163,0,professionals,1,1
107164,0,",",1,1
107165,0,we,1,1
107166,0,have,1,1
107167,0,been,1,1
107168,0,able,1,1
107169,0,to,1,1
107170,0,deliver,1,1
107171,0,a,1,1
107172,0,wide,1,1
107173,0,range,1,1
107174,0,of,1,1
107175,0,School,1,1
107176,0,Uniform,1,1
107177,0,Fabric,1,1
107178,0,(,1,1
107179,0,RR,1,1
107180,0,-,1,1
107181,0,12,1,1
107182,0,),1,1
107183,0,.,1,1
107184,1,So,1,1
107185,0,the,1,1
107186,0,user,1,1
107187,0,will,1,1
107188,0,often,1,1
107189,0,not,1,1
107190,0,even,1,1
107191,0,have,1,1
107192,0,thought,1,1
107193,0,about,1,1
107194,0,the,1,1
107195,0,problem,1,1
107196,0,in,1,1
107197,0,advance,1,1
107198,0,",",1,1
107199,0,>,1,1
107200,0,and,1,1
107201,0,not,1,1
107202,0,have,1,1
107203,0,set,1,1
107204,0,any,1,1
107205,0,custom,1,1
107206,0,:,1,1
107207,0,*,1,1
107208,0,variable,1,1
107209,0,.,1,1
107210,1,a,1,1
107211,0,Marijuana,3,3
107212,0,legalization,4,4
107213,0,would,4,4
107214,0,lead,4,4
107215,0,to,4,4
107216,0,increased,4,4
107217,0,marijuana,4,4
107218,0,use,4,4
107219,0,.,1,1
107220,1,However,1,1
107221,0,",",1,1
107222,0,the,1,1
107223,0,Basic,1,1
107224,0,Conditions,1,1
107225,0,of,1,1
107226,0,Employment,1,1
107227,0,Act,1,1
107228,0,(,1,1
107229,0,BCEA,1,1
107230,0,),1,1
107231,0,permits,1,1
107232,0,the,1,1
107233,0,Minister,1,1
107234,0,of,1,1
107235,0,Labour,1,1
107236,0,to,1,1
107237,0,set,1,1
107238,0,minimum,1,1
107239,0,terms,1,1
107240,0,and,1,1
107241,0,conditions,1,1
107242,0,of,1,1
107243,0,employment,1,1
107244,0,",",1,1
107245,0,including,1,1
107246,0,Minimum,1,1
107247,0,Wages,1,1
107248,0,.,1,1
107249,1,Once,1,1
107250,0,you,1,1
107251,0,choose,1,1
107252,0,Partition,1,1
107253,0,Clone,1,1
107254,0,",",1,1
107255,0,you,1,1
107256,0,can,1,1
107257,0,clone,1,1
107258,0,a,1,1
107259,0,single,1,1
107260,0,partition,1,1
107261,0,",",1,1
107262,0,rather,1,1
107263,0,than,1,1
107264,0,the,1,1
107265,0,whole,1,1
107266,0,disk,1,1
107267,0,.,1,1
107268,1,In,1,1
107269,0,fact,1,1
107270,0,",",1,1
107271,0,I,1,1
107272,0,would,1,1
107273,0,go,1,1
107274,0,so,1,1
107275,0,far,1,1
107276,0,as,1,1
107277,0,to,1,1
107278,0,say,1,1
107279,0,that,1,1
107280,0,requiring,3,3
107281,0,teens,4,4
107282,0,to,4,4
107283,0,wear,4,4
107284,0,uniforms,4,4
107285,0,is,4,4
107286,0,to,4,4
107287,0,enforce,4,4
107288,0,a,4,4
107289,0,rather,4,4
107290,0,low,4,4
107291,0,status,4,4
107292,0,opinion,4,4
107293,0,of,4,4
107294,0,themselves,4,4
107295,0,:,1,4
107296,0,they,1,4
107297,0,are,1,4
107298,0,not,1,4
107299,0,valued,1,4
107300,0,enough,1,4
107301,0,to,1,4
